Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,0.0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,3,Male,75.0 - 100.0,3,2,Research Scientist,4,Single,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,3,80,0,9,4,3,9,8,8,8
49,0.0,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,3,Female,25.0 - 50.0,3,5,Research Director,1,Single,14999.0 - 19999.0,20249.0 - 26999.0,9,Y,True,6.0 - 12.0,3,4,80,0,22,4,3,3,2,1,2
27,0.0,Travel_Rarely,205,Sales,10,3,Marketing,1,4,Female,75.0 - 100.0,2,2,Sales Executive,4,Married,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,4,80,0,6,3,3,6,2,4,4
38,0.0,Travel_Rarely,371,Research & Development,2,3,Life Sciences,1,4,Male,25.0 - 50.0,3,1,Research Scientist,4,Single,0.0 - 5000.0,0.0 - 6750.0,5,Y,True,6.0 - 12.0,3,3,80,0,6,3,3,3,2,1,2
51,0.0,Travel_Frequently,541,Sales,2,3,Marketing,1,2,Male,50.0 - 75.0,3,3,Sales Executive,2,Married,10000.0 - 14999.0,13500.0 - 20249.0,2,Y,False,6.0 - 12.0,3,2,80,0,14,5,3,4,2,3,2
40,0.0,Travel_Rarely,896,Research & Development,2,3,Medical,1,3,Male,50.0 - 75.0,3,1,Research Scientist,3,Divorced,0.0 - 5000.0,6750.0 - 13500.0,2,Y,False,12.0 - 19.0,3,3,80,1,8,3,4,3,1,1,2
29,0.0,Travel_Rarely,1401,Research & Development,6,1,Medical,1,2,Female,50.0 - 75.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,1,80,1,10,5,3,10,8,0,8
40,0.0,Travel_Rarely,658,Sales,10,4,Marketing,1,1,Male,50.0 - 75.0,2,3,Sales Executive,2,Divorced,5000.0 - 10000.0,20249.0 - 26999.0,2,Y,False,6.0 - 12.0,3,2,80,1,11,2,2,1,0,0,0
30,0.0,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,3,Female,25.0 - 50.0,1,2,Manufacturing Director,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,2,Y,False,19.0 - 25.0,4,3,80,0,11,2,3,5,4,0,2
29,0.0,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,4,Male,25.0 - 50.0,3,2,Manufacturing Director,4,Divorced,0.0 - 5000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,2,80,2,8,2,4,3,2,1,2
35,0.0,Travel_Rarely,662,Sales,1,5,Marketing,1,3,Male,75.0 - 100.0,3,3,Sales Executive,2,Married,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,1,80,2,10,3,3,10,8,0,6
45,0.0,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,4,Female,75.0 - 100.0,3,4,Manager,4,Married,14999.0 - 19999.0,0.0 - 6750.0,3,Y,False,12.0 - 19.0,3,2,80,1,26,4,4,9,3,1,1
43,0.0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,3,Female,75.0 - 100.0,3,3,Manufacturing Director,1,Married,10000.0 - 14999.0,6750.0 - 13500.0,8,Y,False,6.0 - 12.0,3,3,80,1,18,1,3,8,7,0,1
47,0.0,Travel_Rarely,359,Research & Development,2,4,Medical,1,1,Female,75.0 - 100.0,3,4,Research Director,3,Married,14999.0 - 19999.0,20249.0 - 26999.0,3,Y,False,12.0 - 19.0,3,2,80,2,26,2,4,20,17,5,6
51,0.0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,4,Female,75.0 - 100.0,2,4,Manufacturing Director,2,Single,10000.0 - 14999.0,20249.0 - 26999.0,3,Y,False,12.0 - 19.0,3,2,80,0,29,1,2,5,2,0,3
46,0.0,Travel_Rarely,566,Research & Development,7,2,Medical,1,4,Male,50.0 - 75.0,3,3,Manufacturing Director,3,Divorced,10000.0 - 14999.0,20249.0 - 26999.0,6,Y,False,12.0 - 19.0,3,2,80,1,13,3,3,8,7,0,7
44,1.0,Travel_Rarely,1376,Human Resources,1,2,Medical,1,2,Male,75.0 - 100.0,2,3,Human Resources,1,Married,10000.0 - 14999.0,0.0 - 6750.0,9,Y,False,12.0 - 19.0,3,4,80,1,24,1,3,20,6,3,6
29,0.0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,4,Female,75.0 - 100.0,2,4,Research Director,4,Divorced,14999.0 - 19999.0,0.0 - 6750.0,3,Y,False,12.0 - 19.0,3,2,80,2,9,2,2,7,7,1,7
46,0.0,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,75.0 - 100.0,3,3,Sales Executive,1,Divorced,10000.0 - 14999.0,0.0 - 6750.0,1,Y,False,19.0 - 25.0,4,3,80,3,24,2,3,24,13,15,7
29,1.0,Travel_Rarely,341,Sales,1,3,Medical,1,2,Female,25.0 - 50.0,2,1,Sales Representative,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,6,Y,True,12.0 - 19.0,3,3,80,3,5,3,3,3,2,0,2
40,0.0,Travel_Rarely,759,Sales,2,2,Marketing,1,4,Female,25.0 - 50.0,3,2,Sales Executive,2,Divorced,5000.0 - 10000.0,20249.0 - 26999.0,7,Y,False,6.0 - 12.0,3,3,80,2,8,5,3,5,4,1,3
30,1.0,Travel_Frequently,334,Sales,26,4,Marketing,1,3,Female,50.0 - 75.0,2,2,Sales Executive,1,Single,5000.0 - 10000.0,20249.0 - 26999.0,5,Y,False,12.0 - 19.0,3,3,80,0,9,5,2,6,3,0,1
42,0.0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,4,Female,25.0 - 50.0,2,2,Manufacturing Director,4,Married,5000.0 - 10000.0,0.0 - 6750.0,9,Y,True,12.0 - 19.0,3,4,80,1,8,4,3,4,3,0,2
41,0.0,Non-Travel,509,Research & Development,2,4,Other,1,1,Female,50.0 - 75.0,2,2,Healthcare Representative,3,Single,5000.0 - 10000.0,0.0 - 6750.0,2,Y,True,12.0 - 19.0,3,1,80,0,10,3,3,8,7,0,7
42,0.0,Non-Travel,495,Research & Development,2,1,Life Sciences,1,3,Male,25.0 - 50.0,3,4,Manager,3,Married,14999.0 - 19999.0,20249.0 - 26999.0,0,Y,True,12.0 - 19.0,3,4,80,0,21,3,2,20,8,2,10
25,0.0,Travel_Rarely,622,Sales,13,1,Medical,1,2,Male,25.0 - 50.0,3,1,Sales Representative,3,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,6.0 - 12.0,3,3,80,0,7,1,3,7,4,0,6
31,1.0,Travel_Rarely,1365,Sales,13,4,Medical,1,2,Male,25.0 - 50.0,3,2,Sales Executive,1,Divorced,0.0 - 5000.0,6750.0 - 13500.0,2,Y,False,12.0 - 19.0,3,3,80,0,9,2,1,3,1,1,2
41,0.0,Travel_Rarely,483,Research & Development,6,3,Medical,1,4,Male,75.0 - 100.0,2,2,Manufacturing Director,2,Single,5000.0 - 10000.0,6750.0 - 13500.0,6,Y,True,12.0 - 19.0,3,4,80,0,8,3,3,5,4,1,2
36,0.0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,3,Female,50.0 - 75.0,3,2,Manufacturing Director,2,Single,5000.0 - 10000.0,0.0 - 6750.0,9,Y,True,6.0 - 12.0,3,4,80,0,18,2,3,16,14,5,12
38,0.0,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,1,Male,25.0 - 50.0,2,2,Healthcare Representative,1,Divorced,5000.0 - 10000.0,0.0 - 6750.0,2,Y,False,12.0 - 19.0,3,3,80,1,13,3,2,4,3,1,2
35,0.0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,4,Female,25.0 - 50.0,4,1,Research Scientist,3,Single,0.0 - 5000.0,6750.0 - 13500.0,3,Y,False,12.0 - 19.0,3,3,80,0,7,0,3,2,2,2,2
45,0.0,Non-Travel,1050,Sales,9,4,Life Sciences,1,2,Female,50.0 - 75.0,2,2,Sales Executive,3,Married,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,4,80,1,15,2,3,15,10,4,12
47,0.0,Travel_Frequently,217,Sales,3,3,Medical,1,4,Female,25.0 - 50.0,3,4,Sales Executive,3,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,9,Y,True,6.0 - 12.0,3,4,80,2,28,2,2,22,2,11,13
56,0.0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,4,Female,75.0 - 100.0,3,5,Manager,1,Divorced,14999.0 - 19999.0,13500.0 - 20249.0,4,Y,False,12.0 - 19.0,3,4,80,1,28,2,3,5,2,4,2
59,0.0,Non-Travel,1420,Human Resources,2,4,Human Resources,1,3,Female,25.0 - 50.0,2,5,Manager,4,Married,14999.0 - 19999.0,20249.0 - 26999.0,9,Y,False,19.0 - 25.0,4,4,80,1,30,3,3,3,2,2,2
28,1.0,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,1,Female,50.0 - 75.0,1,1,Research Scientist,2,Single,0.0 - 5000.0,0.0 - 6750.0,7,Y,True,12.0 - 19.0,3,4,80,0,10,4,3,7,7,3,7
50,1.0,Travel_Frequently,959,Sales,1,4,Other,1,4,Male,75.0 - 100.0,3,2,Sales Executive,3,Single,0.0 - 5000.0,13500.0 - 20249.0,3,Y,True,12.0 - 19.0,3,4,80,0,5,4,3,0,0,0,0
30,0.0,Travel_Rarely,946,Research & Development,2,3,Medical,1,3,Female,50.0 - 75.0,2,2,Manufacturing Director,4,Single,5000.0 - 10000.0,13500.0 - 20249.0,5,Y,True,19.0 - 25.0,4,2,80,0,12,4,2,0,0,0,0
30,0.0,Travel_Rarely,125,Research & Development,9,2,Medical,1,4,Male,75.0 - 100.0,2,1,Laboratory Technician,3,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,1,80,0,10,5,3,10,0,1,8
21,0.0,Non-Travel,895,Sales,9,2,Medical,1,1,Male,25.0 - 50.0,3,1,Sales Representative,4,Single,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,19.0 - 25.0,4,3,80,0,3,3,2,3,2,2,2
35,1.0,Travel_Rarely,622,Research & Development,14,4,Other,1,3,Male,25.0 - 50.0,2,1,Laboratory Technician,2,Divorced,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,19.0 - 25.0,4,4,80,1,5,2,1,4,2,0,2
40,0.0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,4,Female,25.0 - 50.0,4,1,Laboratory Technician,3,Married,0.0 - 5000.0,20249.0 - 26999.0,3,Y,True,12.0 - 19.0,3,3,80,1,10,3,3,7,7,1,7
56,0.0,Travel_Rarely,832,Research & Development,9,3,Medical,1,3,Male,75.0 - 100.0,3,4,Healthcare Representative,4,Married,10000.0 - 14999.0,20249.0 - 26999.0,7,Y,False,6.0 - 12.0,3,3,80,0,30,1,2,10,7,1,1
46,0.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,4,Male,50.0 - 75.0,3,5,Research Director,2,Married,14999.0 - 19999.0,6750.0 - 13500.0,5,Y,False,6.0 - 12.0,3,1,80,1,25,2,3,4,2,0,3
40,0.0,Travel_Rarely,905,Research & Development,19,2,Medical,1,3,Male,75.0 - 100.0,3,2,Laboratory Technician,4,Married,0.0 - 5000.0,13500.0 - 20249.0,8,Y,True,12.0 - 19.0,3,3,80,1,15,2,4,7,2,3,7
46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,1,2,Male,75.0 - 100.0,3,2,Human Resources,2,Divorced,5000.0 - 10000.0,6750.0 - 13500.0,8,Y,True,19.0 - 25.0,4,4,80,1,16,2,3,4,2,0,2
35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,1,3,Male,25.0 - 50.0,2,2,Sales Executive,1,Single,0.0 - 5000.0,20249.0 - 26999.0,0,Y,False,12.0 - 19.0,3,2,80,0,16,2,3,15,13,2,8
40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,1,2,Female,75.0 - 100.0,3,3,Research Director,3,Single,10000.0 - 14999.0,13500.0 - 20249.0,9,Y,False,12.0 - 19.0,3,3,80,0,20,3,2,18,7,2,13
36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,1,Female,50.0 - 75.0,4,3,Research Director,1,Married,10000.0 - 14999.0,20249.0 - 26999.0,9,Y,False,12.0 - 19.0,3,1,80,1,10,2,3,8,7,0,5
43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,50.0 - 75.0,2,2,Research Scientist,3,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,1,80,0,20,3,1,20,7,1,8
31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,1,4,Female,75.0 - 100.0,3,1,Sales Representative,2,Divorced,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,3,80,1,2,5,2,2,2,2,2
36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,3,Male,25.0 - 50.0,3,1,Human Resources,2,Married,0.0 - 5000.0,20249.0 - 26999.0,4,Y,False,12.0 - 19.0,3,2,80,1,8,2,3,5,2,0,4
36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,3,Female,75.0 - 100.0,1,3,Manufacturing Director,1,Divorced,10000.0 - 14999.0,0.0 - 6750.0,2,Y,True,19.0 - 25.0,4,3,80,1,17,2,3,7,7,7,7
45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,2,Male,25.0 - 50.0,1,2,Sales Representative,3,Single,5000.0 - 10000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,1,80,0,9,3,3,8,7,3,1
27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,1,3,Male,75.0 - 100.0,2,1,Research Scientist,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,1,Y,True,12.0 - 19.0,3,4,80,1,1,2,2,1,1,0,1
51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,1,Male,50.0 - 75.0,3,5,Research Director,3,Single,14999.0 - 19999.0,0.0 - 6750.0,7,Y,False,12.0 - 19.0,3,3,80,0,23,5,3,20,18,15,15
53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,25.0 - 50.0,2,3,Sales Executive,2,Married,5000.0 - 10000.0,20249.0 - 26999.0,2,Y,False,6.0 - 12.0,3,1,80,1,30,2,3,15,7,6,12
31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,1,Male,50.0 - 75.0,3,3,Healthcare Representative,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,False,6.0 - 12.0,3,1,80,0,12,2,3,1,0,0,0
35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,3,Female,50.0 - 75.0,2,1,Research Scientist,1,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,4,80,0,6,3,2,6,5,1,1
27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,2,Male,75.0 - 100.0,3,1,Laboratory Technician,1,Married,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,2,80,0,6,3,4,5,0,1,4
27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,1,4,Male,75.0 - 100.0,3,1,Laboratory Technician,2,Divorced,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,2,80,1,5,2,3,5,2,0,4
34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,4,Male,75.0 - 100.0,2,2,Manufacturing Director,1,Married,5000.0 - 10000.0,20249.0 - 26999.0,6,Y,False,12.0 - 19.0,3,2,80,1,13,3,3,11,9,5,9
24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,1,Female,25.0 - 50.0,3,2,Sales Executive,3,Married,0.0 - 5000.0,13500.0 - 20249.0,0,Y,False,19.0 - 25.0,4,1,80,1,4,2,2,3,2,0,2
38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,4,Male,50.0 - 75.0,4,1,Research Scientist,3,Divorced,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,4,80,3,4,2,3,4,2,0,3
41,0.0,Non-Travel,256,Sales,10,2,Medical,1,3,Male,25.0 - 50.0,1,2,Sales Executive,2,Single,5000.0 - 10000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,1,80,0,19,4,3,19,2,11,9
46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,1,3,Female,50.0 - 75.0,1,4,Manager,2,Married,14999.0 - 19999.0,13500.0 - 20249.0,3,Y,True,6.0 - 12.0,3,2,80,1,28,2,2,7,7,7,7
30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,75.0 - 100.0,3,2,Sales Executive,3,Single,5000.0 - 10000.0,13500.0 - 20249.0,0,Y,False,6.0 - 12.0,3,2,80,0,6,6,3,5,4,4,4
46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,1,4,Male,25.0 - 50.0,3,5,Research Director,4,Divorced,14999.0 - 19999.0,20249.0 - 26999.0,9,Y,False,12.0 - 19.0,3,4,80,2,23,0,3,2,2,2,2
27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,1,4,Female,50.0 - 75.0,2,2,Healthcare Representative,1,Single,5000.0 - 10000.0,20249.0 - 26999.0,8,Y,False,12.0 - 19.0,3,1,80,0,9,2,1,7,6,0,7
32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,4,Female,25.0 - 50.0,3,2,Research Scientist,3,Single,0.0 - 5000.0,0.0 - 6750.0,4,Y,True,12.0 - 19.0,3,4,80,0,10,2,3,8,7,0,7
41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,4,Female,50.0 - 75.0,3,3,Manager,4,Single,10000.0 - 14999.0,13500.0 - 20249.0,3,Y,True,12.0 - 19.0,3,3,80,0,16,3,3,1,0,0,0
21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,75.0 - 100.0,2,1,Sales Representative,2,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,3,80,0,3,3,3,3,2,1,2
34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,1,4,Male,75.0 - 100.0,3,1,Research Scientist,1,Divorced,0.0 - 5000.0,20249.0 - 26999.0,5,Y,False,12.0 - 19.0,3,3,80,2,10,2,3,4,3,1,3
36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,3,Male,75.0 - 100.0,4,1,Laboratory Technician,4,Married,0.0 - 5000.0,6750.0 - 13500.0,4,Y,False,12.0 - 19.0,3,4,80,2,4,2,3,1,0,0,0
34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,50.0 - 75.0,3,1,Sales Representative,3,Married,0.0 - 5000.0,6750.0 - 13500.0,6,Y,False,12.0 - 19.0,3,4,80,1,6,3,3,4,3,1,2
26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,25.0 - 50.0,1,1,Laboratory Technician,3,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,6.0 - 12.0,3,3,80,0,1,2,2,1,0,0,1
48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,4,Male,75.0 - 100.0,4,1,Laboratory Technician,2,Single,0.0 - 5000.0,13500.0 - 20249.0,5,Y,False,6.0 - 12.0,3,3,80,0,7,4,2,1,0,0,0
53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,4,Female,50.0 - 75.0,4,2,Manufacturing Director,1,Divorced,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,6.0 - 12.0,3,3,80,2,5,3,3,4,2,1,3
39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1,Male,25.0 - 50.0,2,2,Sales Executive,4,Married,5000.0 - 10000.0,0.0 - 6750.0,3,Y,True,6.0 - 12.0,3,4,80,2,8,2,4,5,4,1,4
31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1,Male,25.0 - 50.0,3,3,Sales Executive,4,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,1,80,1,13,5,3,13,7,9,9
27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,4,Male,25.0 - 50.0,1,2,Sales Executive,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,False,19.0 - 25.0,4,2,80,0,8,3,3,6,2,0,0
45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,1,4,Male,50.0 - 75.0,3,3,Sales Executive,1,Divorced,10000.0 - 14999.0,13500.0 - 20249.0,4,Y,True,6.0 - 12.0,3,3,80,1,18,2,3,5,4,0,2
32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,2,Male,75.0 - 100.0,4,1,Laboratory Technician,2,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,19.0 - 25.0,4,3,80,0,5,3,1,5,1,0,3
56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,4,Male,25.0 - 50.0,1,3,Manufacturing Director,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,1,80,0,37,3,2,6,4,0,2
51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,2,Male,25.0 - 50.0,2,2,Manufacturing Director,3,Married,5000.0 - 10000.0,13500.0 - 20249.0,2,Y,False,12.0 - 19.0,3,3,80,0,10,2,3,1,0,0,0
50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,1,3,Male,50.0 - 75.0,3,4,Research Director,3,Married,14999.0 - 19999.0,6750.0 - 13500.0,5,Y,False,12.0 - 19.0,3,4,80,0,30,3,3,4,3,0,3
28,0.0,Travel_Rarely,950,Research & Development,3,3,Medical,1,4,Female,75.0 - 100.0,3,3,Manufacturing Director,2,Divorced,5000.0 - 10000.0,6750.0 - 13500.0,0,Y,False,12.0 - 19.0,3,2,80,3,10,3,2,9,7,1,7
33,1.0,Travel_Frequently,827,Research & Development,29,4,Medical,1,1,Female,50.0 - 75.0,2,2,Research Scientist,3,Single,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,19.0 - 25.0,4,2,80,0,14,4,3,13,7,3,8
29,1.0,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,4,Female,75.0 - 100.0,2,1,Research Scientist,1,Single,0.0 - 5000.0,6750.0 - 13500.0,6,Y,True,19.0 - 25.0,4,3,80,0,3,5,3,0,0,0,0
41,0.0,Travel_Rarely,549,Research & Development,7,2,Medical,1,4,Female,25.0 - 50.0,3,2,Manufacturing Director,3,Single,5000.0 - 10000.0,20249.0 - 26999.0,6,Y,False,12.0 - 19.0,3,2,80,0,8,6,3,2,2,2,1
52,1.0,Travel_Rarely,723,Research & Development,8,4,Medical,1,3,Male,75.0 - 100.0,2,2,Research Scientist,2,Married,0.0 - 5000.0,13500.0 - 20249.0,2,Y,False,12.0 - 19.0,3,1,80,0,11,3,2,8,2,7,7
22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,3,Male,25.0 - 50.0,2,1,Research Scientist,4,Married,0.0 - 5000.0,0.0 - 6750.0,0,Y,True,6.0 - 12.0,3,2,80,1,1,5,3,0,0,0,0
28,0.0,Travel_Rarely,1179,Research & Development,19,4,Medical,1,4,Male,75.0 - 100.0,2,1,Laboratory Technician,1,Married,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,6.0 - 12.0,3,3,80,3,6,2,3,6,5,3,3
27,0.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,1,Male,50.0 - 75.0,2,1,Research Scientist,4,Single,0.0 - 5000.0,13500.0 - 20249.0,0,Y,False,12.0 - 19.0,3,4,80,0,5,0,3,4,2,1,1
47,0.0,Travel_Frequently,1309,Sales,4,1,Medical,1,2,Male,75.0 - 100.0,3,2,Sales Representative,3,Single,0.0 - 5000.0,20249.0 - 26999.0,3,Y,False,12.0 - 19.0,3,1,80,0,5,3,3,0,0,0,0
44,0.0,Non-Travel,489,Research & Development,23,3,Medical,1,2,Male,50.0 - 75.0,3,2,Laboratory Technician,2,Married,0.0 - 5000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,3,80,1,17,3,4,3,2,1,2
33,0.0,Travel_Rarely,931,Research & Development,14,3,Medical,1,4,Female,50.0 - 75.0,3,1,Research Scientist,2,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,4,80,1,8,5,3,8,7,1,6
35,0.0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,3,Male,25.0 - 50.0,2,3,Manufacturing Director,2,Divorced,10000.0 - 14999.0,13500.0 - 20249.0,2,Y,False,12.0 - 19.0,3,2,80,1,15,2,4,7,7,6,4
45,0.0,Travel_Rarely,193,Research & Development,6,4,Other,1,4,Male,50.0 - 75.0,3,3,Research Director,1,Married,10000.0 - 14999.0,13500.0 - 20249.0,4,Y,True,12.0 - 19.0,3,2,80,0,17,3,4,0,0,0,0
35,0.0,Travel_Rarely,583,Research & Development,25,4,Medical,1,3,Female,50.0 - 75.0,3,3,Healthcare Representative,3,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,3,80,1,16,3,2,16,10,10,1
34,0.0,Travel_Rarely,1354,Research & Development,5,3,Medical,1,3,Female,25.0 - 50.0,2,3,Manager,1,Single,10000.0 - 14999.0,0.0 - 6750.0,2,Y,False,6.0 - 12.0,3,4,80,0,14,6,3,11,10,5,8
24,0.0,Travel_Rarely,1476,Sales,4,1,Medical,1,4,Female,25.0 - 50.0,3,2,Sales Executive,3,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,6.0 - 12.0,3,3,80,2,5,3,3,5,4,0,3
26,1.0,Travel_Rarely,950,Sales,4,4,Marketing,1,4,Male,25.0 - 50.0,2,2,Sales Executive,4,Single,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,True,6.0 - 12.0,3,2,80,0,8,0,3,8,7,7,4
32,0.0,Travel_Rarely,499,Sales,2,1,Marketing,1,3,Male,25.0 - 50.0,3,2,Sales Executive,2,Married,0.0 - 5000.0,20249.0 - 26999.0,0,Y,True,12.0 - 19.0,3,1,80,3,4,3,2,3,2,1,2
43,0.0,Travel_Rarely,1273,Research & Development,2,2,Medical,1,4,Female,50.0 - 75.0,4,1,Research Scientist,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,6.0 - 12.0,3,4,80,2,6,3,2,5,3,1,4
34,0.0,Travel_Rarely,1346,Research & Development,19,2,Medical,1,2,Male,75.0 - 100.0,3,1,Laboratory Technician,4,Divorced,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,6.0 - 12.0,3,3,80,1,3,2,3,2,2,1,2
37,0.0,Travel_Rarely,124,Research & Development,3,3,Other,1,4,Female,25.0 - 50.0,3,2,Healthcare Representative,2,Single,0.0 - 5000.0,13500.0 - 20249.0,3,Y,False,12.0 - 19.0,3,1,80,0,8,3,2,4,3,0,1
